PC1,PC2,PC3,Cluster
0.9076010354874646,0.05549017319560411,-1.3763267767890983,0
0.805193163436801,1.5575600150244326,-1.6086697501350506,0
-0.30348442880852927,1.174554668852866,-2.736288706685668,1
-1.0219881114731295,0.13358120245111665,2.1073923901712037,1
-2.0666135366523095,1.8697678845352927,-0.6135798275508985,1
-0.22543716229394062,1.0796872805432705,0.34181873402460217,1
-1.9185853675494182,-3.219289600399026,0.3629825939067599,1
-1.2572164904464729,-1.9506593767795377,-1.6112471347578883,1
0.4082102284973582,-1.9732804837831384,-2.947277655938062,1
2.9731442247271658,-2.3913028857157776,0.6464745323820983,0
-0.7759090949354018,0.33189713235754864,-1.451394313917495,1
-1.9786478490091894,0.520084701251944,0.6669153885797886,1
1.35171561081849,0.8115299661981575,1.4216639286173713,0
2.6226517995533105,-2.172018569853876,1.287643452361813,0
-1.232535341331404,-0.7792639525188794,0.9771561559255808,1
-1.700268216402219,-0.18731596306583526,1.403354009055339,1
0.3394097950240395,-3.376600874995093,-2.229630277745172,1
1.6686629984906292,-0.9346484960961451,0.6603316461647836,0
-1.4215238380744042,2.059377150085489,1.12023886847304,1
0.1709217619437996,-1.1570084347494636,2.1681590636795858,1
-0.037092134201513145,-2.0252184874724897,-1.1372460850059165,1
1.670595089314159,2.7866088982334256,0.20319457015730227,0
-1.6680682712713342,-2.7498696958157383,-0.8394408760980495,1
-0.07367144035093129,1.6276850985283964,-0.03935378913719504,1
1.2086761034870686,-0.04684062614216214,-0.11277930861502128,0
-1.2145377149991061,-0.49964908663256935,0.05015442937101116,1
0.5535030328786342,2.8541169985972243,-0.043776367486273865,0
-3.5896462620896608,0.6601833957121098,0.022205458801912315,1
-2.203582717622168,0.997688919855675,1.627169709787776,1
-1.8612954723755122,1.1269702687825676,1.0583089555297092,1
0.5668242268302538,-0.3863801297706221,0.4072351595237693,0
-1.638840728065026,-0.9472343743517053,0.706061466293051,1
-1.8887015377596297,-0.27934399988897046,-2.9836716006390924,1
4.0314155787261665,-0.614304719817123,0.17887785066083406,0
-1.2921707189459721,1.5227913914989835,1.0221566894748146,1
2.9077055054005254,1.1801961525607518,-0.2553699462920269,0
0.2799478129044995,0.8125992742494286,-1.896049937259161,0
-1.3773786374509842,0.8471042112106707,3.4948858836457393,1
1.433203601809038,-2.612474225735867,3.2486390214102836,0
0.4183200789630687,-0.042037053429444374,-0.37629237716541897,0
-2.319649995475601,0.37486648494986224,-1.6323724980837102,1
-0.7260030508798534,-1.1834139241160955,-0.3842273587139766,1
1.8326632346892233,1.299721179907681,0.6465283115855334,0
-2.920220943958415,-0.6688740965821091,1.915711835772154,1
0.012225054785273224,-0.9109332241750094,-0.7685338566792964,1
-0.84836358114565,0.2891024689413219,-1.3621311555201878,1
-0.08403027808768238,0.5184749277421989,0.8857436661713937,1
-2.6057817534336856,0.8672271440182769,0.6011292229352001,1
0.4693000236929433,-0.6115729479778151,-1.1917239452247155,0
-0.5756094983955423,1.2453321606013543,-0.8505489887470377,1
0.6810235516752626,-0.4662707245034388,1.5591747863809569,0
-2.3627188447687955,-2.480798016953368,-0.5931974165547369,1
4.254030701835589,1.4395234615060004,1.644521428667977,0
-1.7894897276749127,-2.8990883296892123,-0.680566419140888,1
-1.3833279018908757,-2.1233052794691503,-0.5118414062677623,1
1.680009901013514,1.551751109357284,-0.6353866559334771,0
-4.191999828707433,1.650842246409195,0.06457942767408932,1
1.3241728004144546,-2.2975923263859386,-1.6196691405961243,0
-1.2084430885737591,3.3000841598434087,-0.28945505880441064,1
0.2100525666976889,-0.37802928551893344,-0.024228869713816967,1
2.6173939366384325,1.1404053951877295,-1.723333735574502,0
1.0979754635060466,-2.0598916242279097,-0.6496522665460709,0
-0.6753105692382733,0.45017824922815436,0.2950521340681761,1
1.0435579957813506,2.052604858336579,-2.3717009728832137,0
2.3597999621744,0.7886997499360079,-1.551418265801592,0
0.686243025471836,1.7295493389865146,1.1603761596323512,0
-1.1347967120962963,1.6265086323265479,-0.21396476825072822,1
-1.47117953942488,-0.3040809635549483,0.24337746227426554,1
0.34476615224152685,0.6559254483022061,-0.28726715661188745,0
-1.768143615137494,-2.1756297388700614,-1.514379124369896,1
